@relation ABPra3-29
@attribute BBB
@attribute BBU
@attribute BBJ
@attribute BUB
@attribute BUU
@attribute BUJ
@attribute BJB
@attribute BJU
@attribute BJJ
@attribute UBB
@attribute UBU
@attribute UBJ
@attribute UUB
@attribute UUU
@attribute UUJ
@attribute UJB
@attribute UJU
@attribute UJJ
@attribute JBB
@attribute JBU
@attribute JBJ
@attribute JUB
@attribute JUU
@attribute JUJ
@attribute JJB
@attribute JJU
@attribute JJJ
@attribute isAMP {AMP, Non-AMP}
@data
0,0.04,0,0.01,0.04,0.05,0,0.03,0,0.03,0.05,0.02,0.06,0.18,0.08,0.02,0.06,0.07,0.01,0.01,0.01,0.03,0.1,0.02,0.01,0.05,0.02,AMP
0,0.0606,0.0404,0.0303,0.0202,0.0606,0.0202,0,0.0505,0.0505,0,0,0.0101,0.0808,0.0404,0.0606,0.0303,0.0303,0.0505,0.0404,0.0303,0.0101,0.0303,0.0303,0.0404,0.0404,0.1414,AMP
0.022,0.011,0.033,0.044,0.044,0.044,0.011,0.044,0.022,0.022,0.0769,0.033,0.044,0.022,0.0549,0.022,0.0659,0.0549,0.022,0.033,0.011,0.044,0.0659,0.044,0.033,0.044,0.033,AMP
0.0104,0.0208,0.0104,0.0208,0.0417,0.0521,0.0208,0.0312,0,0,0.0417,0.0208,0.0417,0.0521,0.0625,0.0625,0.0833,0.0625,0.0208,0.0521,0.0208,0,0.0625,0.1042,0.0104,0.0521,0.0417,AMP
0.0108,0.0538,0.043,0,0.043,0.0323,0.0215,0.0215,0.0753,0.0538,0.0108,0.043,0.0538,0.0323,0.0215,0.043,0.0538,0.0215,0.043,0.0108,0.0323,0.0538,0.0323,0.0645,0.0215,0.0753,0.0323,AMP
0.0108,0.0538,0.043,0,0.0323,0.043,0.0215,0.043,0.0538,0.043,0.0108,0.0323,0.043,0.043,0.0215,0.0538,0.0645,0.0215,0.0538,0.0108,0.043,0.043,0.0323,0.0753,0.0323,0.043,0.0323,AMP
0.0104,0.0521,0.0417,0.0208,0.0625,0.0208,0.0104,0.0417,0.0417,0.0312,0.0417,0.0417,0.0417,0.0312,0.0417,0.0417,0.0417,0.0417,0.0625,0.0104,0.0104,0.0521,0.0312,0.0625,0.0312,0.0521,0.0312,AMP
0.0211,0.0421,0.0421,0,0.0421,0.0526,0.0211,0.0421,0.0316,0.0211,0.0316,0.0316,0.0421,0.0737,0.0421,0.0526,0.0737,0.0211,0.0632,0.0211,0.0211,0.0421,0.0421,0.0526,0.0211,0.0316,0.0211,AMP
0.0103,0.0309,0.0619,0.0206,0.0412,0.0309,0.0309,0.0515,0.0206,0.0722,0.0309,0.0309,0.0619,0.0515,0.0412,0.0103,0.0412,0.0515,0.0206,0.0309,0.0206,0.0515,0.0515,0.0309,0.0309,0.0412,0.0309,AMP
0,0.0222,0,0.0333,0.0444,0.0222,0.0222,0.0333,0.0222,0.0111,0.0556,0.0556,0.0333,0.2,0.0667,0.0222,0.0778,0.0222,0.0111,0.0333,0.0222,0.0556,0.0444,0.0333,0.0222,0.0222,0.0111,AMP
0.03,0.08,0.02,0.02,0.05,0.04,0.01,0.04,0.05,0.05,0.02,0.04,0.05,0.02,0.04,0.04,0.06,0.03,0.05,0.01,0.04,0.05,0.04,0.04,0.05,0.03,0,AMP
0,0.0526,0.0263,0.0263,0.0395,0.0526,0.0132,0.0526,0.0395,0.0526,0.0395,0.0263,0.0395,0.0395,0.0395,0.0526,0.0395,0.0395,0.0263,0.0263,0.0526,0.0526,0.0395,0.0395,0.0395,0.0395,0.0132,AMP
0.0326,0.0326,0.0109,0.0109,0.0543,0.0217,0,0.0543,0.0109,0.0326,0.0109,0.0109,0.0109,0.0652,0.0652,0.0435,0.0326,0.0978,0.0217,0.0435,0.0435,0.0326,0.0217,0.087,0.0543,0.0543,0.0435,AMP
0.0722,0.0309,0.0103,0.0309,0.0515,0.0206,0.0206,0.0412,0.0103,0.0309,0.0309,0.0412,0.0515,0.1134,0.0515,0.0309,0.0928,0.0206,0.0103,0.0412,0.0103,0.0206,0.0515,0.0722,0.0103,0.0206,0.0103,AMP
0,0.0526,0.0421,0,0.0316,0.0421,0.0211,0.0421,0.0526,0.0421,0.0105,0.0211,0.0316,0.0316,0.0421,0.0526,0.0737,0.0316,0.0526,0.0105,0.0526,0.0421,0.0421,0.0737,0.0316,0.0526,0.0211,AMP
0.0309,0.0206,0.0309,0.0309,0,0.0309,0.0515,0.0722,0.0412,0.0309,0.0206,0.0412,0.0206,0,0.0412,0.0309,0.0309,0.0515,0.0206,0.0206,0.0928,0.0412,0.0619,0.0515,0.0515,0.0515,0.0309,AMP
0,0,0.0345,0.0431,0.0431,0.0259,0.0345,0.0172,0.0431,0.0172,0.0431,0.0431,0.0345,0.1293,0.0431,0.0259,0.0517,0.0431,0.0172,0.069,0.0172,0.0259,0.0345,0.0603,0.0345,0.0517,0.0172,AMP
0.0086,0.0172,0.0431,0.0345,0.0431,0.0172,0.0172,0.0431,0.0345,0.0086,0.0172,0.0431,0.0431,0.0862,0.069,0.0603,0.0345,0.0431,0.0517,0.0603,0.0086,0,0.069,0.0517,0.0345,0.0431,0.0172,AMP
0.0094,0.0094,0,0.066,0.066,0.0189,0.0094,0.0094,0.0094,0.0094,0.1226,0.0283,0.066,0.217,0.0849,0.0189,0.0849,0.0094,0,0.0283,0,0.0283,0.0755,0.0094,0,0.0189,0,AMP
0,0.0254,0.0424,0.0254,0.0424,0.0339,0.0085,0.0085,0.0763,0.0254,0.0169,0.0169,0.0169,0.0678,0.0508,0.0508,0.0254,0.0508,0.0424,0.0593,0.0339,0.0169,0.0339,0.0424,0.0763,0.0593,0.0508,AMP
0,0.0455,0.0364,0.0455,0.0091,0.0364,0.1,0.0091,0.0636,0.0364,0.0182,0.0273,0,0.0273,0.0273,0,0.0182,0.0545,0.0455,0.0273,0.1091,0.0364,0.0182,0.0182,0.0818,0.0455,0.0636,AMP
0.0513,0.0342,0.0342,0,0.0769,0.0427,0.0085,0.0256,0.0085,0.0256,0.0427,0.0085,0.0684,0.2308,0.0427,0.0427,0.0342,0.0256,0.0427,0.0342,0,0.0085,0.0427,0.0171,0.0256,0.0085,0.0171,AMP
0.0171,0.0085,0.0427,0.0342,0.0684,0.0085,0,0.0256,0.0513,0.0256,0.0342,0.0171,0.0171,0.0598,0.0769,0.0598,0.0513,0.0427,0.0342,0.0684,0.0171,0.0256,0.0256,0.0684,0.0513,0.0427,0.0256,AMP
0,0.0174,0.0435,0,0.0087,0.0435,0.0348,0.0609,0.0261,0.0261,0.0348,0.0261,0.0174,0.1043,0.087,0.0261,0.0783,0.0348,0.0348,0,0.0522,0.0609,0.1043,0.0087,0.0261,0.0348,0.0087,AMP
0,0.0099,0.0297,0,0.0297,0.0099,0.0297,0.0297,0.0792,0.0099,0.0099,0.0495,0.0495,0.0495,0.0297,0.0099,0.0198,0.0594,0.0297,0.0198,0.0594,0.0198,0.0495,0.0495,0.0693,0.0693,0.1287,AMP
0.0275,0.0092,0.0275,0,0.0367,0.0183,0.0092,0.0092,0.0367,0.0092,0.0183,0.0183,0.0367,0.0459,0.1009,0.0183,0.0826,0.0826,0.0275,0.0275,0.0092,0.0092,0.1101,0.055,0.0367,0.0826,0.055,AMP
0.0098,0.0196,0.0098,0.049,0.0392,0.0588,0.0196,0.0196,0.0196,0.0196,0.0882,0.049,0.0588,0.0882,0.0392,0.0098,0.0784,0.0392,0.0098,0.049,0,0.049,0.0588,0.0196,0.0294,0.0294,0.0392,AMP
0.0089,0.0089,0.0268,0.0179,0.0536,0.0089,0.0089,0.0179,0.0446,0.0179,0.0179,0.0179,0.0179,0.0625,0.0893,0.0357,0.0446,0.0625,0.0179,0.0536,0.0179,0.0179,0.0536,0.0536,0.0446,0.0625,0.1161,AMP
0.0085,0.0169,0.0169,0.0339,0.0424,0.0339,0.0254,0.0085,0.0593,0.0254,0.0508,0.0508,0.0508,0.0085,0.0508,0.0085,0.0593,0.0593,0.0085,0.0424,0.0254,0.0339,0.0678,0.0424,0.0424,0.0763,0.0508,AMP
0,0.0342,0.0427,0.0256,0.0171,0.0342,0.0085,0.0171,0.0684,0.0342,0.0171,0.0171,0.0171,0.0342,0.0684,0.0256,0.0598,0.0513,0.0427,0.0256,0.0342,0.0256,0.0769,0.0342,0.0684,0.0513,0.0684,AMP
0,0.0286,0.0286,0.0286,0.0381,0.0381,0.0286,0.0286,0.0857,0.019,0.0381,0.0857,0.0381,0.0095,0.019,0.0095,0.0095,0.0476,0.0381,0.0381,0.0286,0.0762,0.019,0.0095,0.0667,0.0667,0.0762,AMP
0.0273,0.0455,0.0364,0.0364,0.0273,0.0364,0.0091,0.0273,0.0455,0.0455,0.0273,0.0182,0.0364,0.0364,0.0545,0.0455,0.0455,0.0455,0.0364,0.0273,0.0364,0.0182,0.0636,0.0455,0.0455,0.0545,0.0273,AMP
0.0189,0.0283,0.0094,0.0094,0.0283,0.0472,0,0.0189,0.0472,0.0094,0.0283,0.0283,0.0283,0.0283,0.0566,0.0377,0.0755,0.0566,0.0283,0.0283,0.0283,0.0283,0.066,0.066,0.0377,0.066,0.0943,AMP
0.0085,0.0171,0.0427,0.0427,0.0427,0.0085,0.0171,0.0342,0.0427,0.0171,0.0256,0.0427,0.0427,0.1026,0.0769,0.0427,0.0256,0.0427,0.0427,0.0513,0.0085,0.0085,0.0769,0.0256,0.0427,0.0427,0.0256,AMP
0.0171,0.0171,0.0342,0.0427,0.0684,0.0085,0,0.0342,0.0427,0.0342,0.0342,0.0256,0.0256,0.0769,0.0684,0.0598,0.0342,0.0427,0.0256,0.0684,0.0171,0.0256,0.0256,0.0598,0.0427,0.0427,0.0256,AMP
0,0.0189,0.0189,0.0094,0.0283,0.0566,0.0189,0.0189,0.0283,0.0094,0.0283,0.0094,0.0189,0.1132,0.066,0.0283,0.0283,0.0943,0.0283,0.0472,0.0377,0.0189,0.0566,0.0377,0.0566,0.066,0.0566,AMP
0.05,0.1,0,0,0.1,0.05,0,0,0,0.1,0.05,0,0.1,0.05,0.05,0,0.05,0.05,0,0,0,0.05,0.1,0,0,0.1,0,AMP
0,0.05,0,0,0.15,0,0,0.05,0,0,0.05,0.05,0.05,0.25,0.1,0.05,0.05,0,0.05,0,0,0.05,0.05,0,0,0,0,AMP
0,0,0,0.05,0.1,0,0,0.1,0,0,0.15,0.05,0.05,0.25,0.05,0,0.05,0,0,0,0,0.1,0.05,0,0,0,0,AMP
0,0.1,0,0.05,0.1,0,0.05,0,0,0,0.05,0.1,0.1,0.25,0.05,0.05,0,0,0.1,0,0,0,0,0,0,0,0,AMP
0,0,0.0476,0.0952,0.0476,0,0.0476,0,0.1429,0,0.0476,0.0952,0.0476,0.0952,0,0,0,0,0.0476,0.0952,0.0476,0,0,0,0.1429,0,0,AMP
0.0455,0.0455,0.0455,0,0.0455,0.0455,0.0455,0.0909,0,0.0455,0.0455,0.0455,0,0.0455,0,0.0455,0.0455,0.0455,0.0455,0,0.0455,0.1364,0,0.0455,0,0.0455,0,AMP
0,0,0,0,0.0909,0.0909,0,0,0,0,0.0909,0,0.0909,0.1364,0.0455,0.0909,0.1364,0,0,0.0909,0,0,0.0909,0.0455,0,0,0,AMP
0.0435,0.0435,0.0435,0,0.0435,0.0435,0.0435,0.087,0,0.0435,0.0435,0.0435,0,0.087,0,0.0435,0.0435,0.0435,0.0435,0,0.0435,0.1304,0,0.0435,0,0.0435,0,AMP
0,0.0435,0.0435,0,0.0435,0,0,0.0435,0.1304,0.0435,0,0.1304,0.087,0,0.0435,0,0.087,0,0.0435,0,0,0.087,0.0435,0.0435,0.0435,0.0435,0,AMP
0,0,0.0833,0,0.0417,0.0417,0.0417,0.125,0,0.0833,0,0.0833,0,0,0.0417,0.0417,0.0833,0,0,0.0833,0,0.2083,0,0.0417,0,0,0,AMP
0,0.0417,0.0417,0.0417,0.0417,0.0417,0,0.0833,0,0.0833,0.0833,0,0,0.125,0,0.0417,0,0.0833,0,0,0.0417,0.125,0,0.0417,0,0.0833,0,AMP
0,0.0833,0.0417,0.0417,0.0417,0.0417,0,0.0417,0,0.125,0.0417,0,0,0.0833,0.0417,0,0.0833,0,0,0,0,0.1667,0,0,0,0.0417,0.125,AMP
0,0.08,0,0.12,0.08,0.04,0.04,0,0,0.08,0.08,0.04,0.08,0,0.04,0.04,0.04,0,0,0.12,0,0,0.04,0,0.04,0,0.04,AMP
0,0.069,0.0345,0.0345,0.069,0,0,0,0.0345,0.1034,0.0345,0,0.069,0.1379,0.069,0,0.069,0.0345,0,0,0,0.0345,0.069,0.0345,0,0.0345,0.069,AMP
0,0.0333,0,0.1333,0.0667,0,0,0,0.0667,0.0333,0.1667,0.0333,0.0333,0.0333,0.0333,0,0,0.0667,0,0,0.0333,0.0667,0,0.0333,0.0333,0.1,0.0333,AMP
0,0,0.0333,0,0.1,0.0333,0,0.1,0,0.0333,0.1,0.0333,0.1,0.1333,0.0333,0.0333,0.0667,0,0,0.0333,0,0.0667,0.0333,0.0667,0,0,0,AMP
0,0,0.0645,0,0.0645,0.0323,0.0323,0.0968,0.0645,0.0323,0.0645,0.129,0.0968,0,0,0,0.0323,0,0.0323,0.0323,0,0.129,0.0323,0,0.0323,0.0323,0,AMP
0,0.0312,0,0.0312,0.0312,0,0,0.0625,0.0312,0,0.0312,0.0938,0.0625,0.0938,0.0938,0.0312,0.0312,0.0625,0.0312,0,0,0.0312,0.0938,0.0625,0,0.0938,0,AMP
0.0312,0.0312,0.0625,0,0.0938,0,0,0.125,0.0312,0.0312,0.0625,0.0625,0.0625,0.0312,0.0625,0.0312,0.0312,0,0.0312,0,0.0312,0.0938,0.0312,0,0.0312,0,0.0312,AMP
0,0.0938,0.0312,0.0312,0.0625,0.0312,0.0312,0.0312,0.0312,0.0938,0,0.0625,0.0938,0,0.0312,0.0312,0.0312,0.0312,0.0312,0.0312,0,0.0312,0.0625,0.0312,0,0.0625,0.0312,AMP
0,0.0303,0.0606,0.0606,0,0.0303,0.0303,0.0606,0.0606,0.0606,0.0303,0.0606,0.0606,0,0,0,0.0303,0.0303,0.0303,0.0303,0.0303,0.0303,0.0606,0.0303,0.0909,0.0303,0.0606,AMP
0,0.0294,0,0,0.0882,0.0588,0.0294,0,0.0294,0,0.0588,0.0588,0.0588,0.1471,0.0588,0,0.0882,0.0294,0.0294,0.0588,0,0.0588,0.0294,0.0294,0.0294,0.0294,0,AMP
0.0286,0.0857,0,0.0571,0.1143,0.0286,0.0571,0,0,0.0571,0.0571,0.0571,0.1143,0.1143,0.0286,0.0286,0,0.0286,0.0286,0.0571,0,0,0,0,0,0.0286,0.0286,AMP
0,0.037,0,0,0.037,0.1111,0.037,0,0,0,0.037,0.0741,0.037,0.1481,0.037,0.037,0.037,0.0741,0.037,0.0741,0,0.037,0.0741,0,0,0.0741,0,AMP
0,0.0811,0.027,0,0.0541,0.1081,0.027,0,0,0.1081,0.0541,0,0.0541,0.0811,0.027,0.027,0.1081,0.027,0.027,0.027,0,0.0811,0.027,0.027,0,0.027,0,AMP
0,0.075,0,0,0.2,0.025,0,0,0,0.075,0.125,0,0.2,0.15,0.025,0.025,0,0.025,0,0.025,0.025,0,0,0,0.025,0,0,AMP
0,0,0.0244,0.0488,0.0244,0.0732,0.0244,0.0488,0.0244,0.0244,0.0732,0.0732,0.0488,0.0488,0.0488,0.0244,0.0488,0.0488,0,0.0732,0,0.0732,0.0732,0,0.0244,0.0488,0,AMP
0,0,0,0.0244,0.0244,0,0,0,0,0,0.0244,0,0,0.6585,0.0976,0.0244,0.0732,0,0,0,0,0,0.0732,0,0,0,0,AMP
0,0.0732,0.0244,0,0.1463,0.0244,0.0244,0.0244,0,0.0976,0.0732,0,0.122,0.1951,0.0244,0,0.0488,0,0,0.0244,0.0244,0.0732,0,0,0,0,0,AMP
0.0244,0.0488,0.0488,0,0.0244,0.0732,0.0244,0.0244,0.0488,0.0732,0.0244,0,0.0488,0,0.0488,0.0488,0.0244,0.0488,0.0244,0.0244,0.0488,0.0488,0.0488,0.0244,0.0244,0.0732,0.0488,AMP
0,0.0476,0.119,0.0714,0.0238,0.0714,0.0476,0,0.0952,0.0238,0.0714,0.0238,0.0238,0,0,0.0476,0.0238,0,0.1429,0.0238,0,0.0238,0,0,0.0952,0,0.0238,AMP
0.0233,0.0465,0,0.0233,0.093,0,0,0,0,0.0465,0.0465,0,0.0698,0.4186,0.0465,0.0465,0.0465,0,0.0233,0.0233,0,0,0.0233,0.0233,0,0,0,AMP
0.0227,0.0455,0,0,0.1364,0.0227,0,0.0227,0,0.0455,0.0682,0.0455,0.1364,0.1818,0.0227,0.0455,0,0.0227,0,0.0455,0,0.0227,0,0.0227,0,0.0227,0.0682,AMP
0.0222,0.0444,0.0222,0.0667,0.0222,0.0667,0.0222,0.0222,0.0222,0.0444,0.1111,0.0667,0.0444,0.0667,0.0222,0,0.0889,0.0222,0.0222,0,0,0.0889,0.0444,0.0222,0,0.0444,0,AMP
0.0222,0.0444,0.0222,0.0222,0.0889,0.0222,0.0444,0,0.0889,0.0444,0.0222,0,0.0222,0.0444,0.0667,0.0889,0,0.0222,0.0222,0.0667,0.0889,0.0222,0,0.0222,0.0667,0.0444,0,AMP
0.1304,0.0435,0.0435,0.0217,0,0.0435,0,0,0.1522,0.0217,0,0,0,0,0,0.0435,0,0.0217,0.0435,0.0217,0.1087,0,0,0.0217,0.1304,0.0217,0.1304,AMP
0,0.0435,0,0.0217,0.1739,0.0217,0,0,0.0217,0.0435,0.1087,0.0217,0.1087,0.1957,0.0435,0.0217,0.0217,0.0217,0,0.0435,0,0.0435,0,0,0.0217,0.0217,0,AMP
0.05,0.1,0,0,0.1,0.05,0,0,0,0.1,0.05,0,0.1,0.05,0.05,0,0.05,0.05,0,0,0,0.05,0.1,0,0,0.1,0,AMP
0,0.0625,0,0.0625,0.0833,0.0625,0,0,0.0625,0.0208,0.1042,0.0208,0.0833,0.0833,0.0208,0.0833,0.0208,0,0.0625,0.0417,0.0208,0,0.0208,0.0208,0.0417,0.0208,0,AMP
0.0625,0.0833,0.0208,0.0625,0.0208,0.0625,0.0625,0.0208,0.0208,0.0625,0.0208,0.0208,0.0208,0,0.0208,0.0417,0.0833,0.0208,0.0625,0.0417,0.0417,0.0208,0.0208,0.0625,0.0417,0,0,AMP
0.05,0.1,0,0,0.1,0.05,0,0,0,0.1,0.05,0,0.1,0.05,0.05,0,0.05,0.05,0,0,0,0.05,0.1,0,0,0.1,0,AMP
0,0.0392,0.0196,0.0392,0.0784,0.0588,0.0196,0.0196,0,0.0588,0.098,0.0392,0.1373,0.1373,0.0196,0,0.0784,0,0,0.0392,0,0.0196,0.0784,0,0.0196,0,0,AMP
0,0.0392,0,0.0392,0.0392,0.098,0,0,0.0196,0.0196,0.098,0,0.0784,0.098,0.0196,0.0196,0.0784,0.0392,0.0196,0.0392,0.0196,0,0.0588,0.0392,0.0588,0.0196,0.0588,AMP
0.0189,0.0377,0.0189,0.0377,0.0566,0.0377,0.0189,0.0189,0.0943,0.0377,0.0755,0.0755,0.0943,0.0377,0,0.0189,0.0189,0,0.0189,0.0189,0.0377,0.0566,0.0377,0,0.0377,0.0566,0.0377,AMP
0.0172,0.0345,0,0.0172,0.1379,0,0,0,0,0.0345,0.1207,0,0.1379,0.4483,0.0172,0,0.0172,0,0,0,0,0,0.0172,0,0,0,0,AMP
0,0.0435,0,0.0652,0.1087,0.0435,0,0.0217,0,0.0435,0.1522,0.0217,0.087,0.1957,0.0217,0,0.0652,0,0,0.0217,0,0.0652,0,0.0217,0.0217,0,0,AMP
0,0,0,0.1071,0.0714,0,0,0.0357,0,0,0.1786,0,0.0714,0.1786,0.0714,0.0357,0.1071,0,0,0,0.0357,0,0.0714,0.0357,0,0,0,AMP
0,0,0,0.0333,0.1333,0,0,0,0,0,0.1667,0,0.1333,0.1667,0.1,0,0.0333,0.0667,0,0,0,0,0.0667,0,0,0.0333,0.0667,AMP
0,0.0417,0,0.0208,0.0625,0.0417,0,0.0208,0,0.0417,0.0625,0.0208,0.0833,0.2917,0.0208,0,0.0417,0.0208,0,0.0208,0.0208,0.0208,0.0417,0,0.0417,0,0.0833,AMP
0,0.0364,0,0.0545,0.1455,0.0364,0,0,0.0182,0.0182,0.1636,0,0.1091,0.1818,0.0364,0.0545,0.0182,0,0.0182,0.0364,0.0182,0.0182,0,0,0.0182,0,0.0182,AMP
0,0.0652,0.0652,0,0.0435,0.087,0.0217,0.0435,0.0217,0.087,0.0435,0.0217,0.0435,0,0.0217,0.0435,0.0652,0.0217,0.0435,0.0217,0,0.1087,0,0.0435,0,0.0435,0.0435,AMP
0,0.0116,0.0116,0.0349,0.1279,0.0233,0.0233,0,0.0116,0.0116,0.093,0.0233,0.0814,0.1512,0.0698,0.0465,0.0349,0.0349,0.0116,0.0814,0,0.0233,0.0116,0.0233,0.0233,0.0233,0.0116,AMP
0.0357,0.0357,0.0179,0.0714,0.125,0.0179,0.0179,0.0179,0,0.0179,0.1429,0.0179,0.0893,0.2321,0.0179,0,0,0.0357,0.0179,0.0357,0,0.0179,0,0,0.0357,0,0,AMP
0.0159,0.0635,0,0.0317,0.0317,0.0476,0.0317,0.0476,0,0.0317,0.0317,0.0317,0.0317,0.0952,0.0476,0.0317,0.0794,0.0476,0.0317,0,0.0476,0.0317,0.0476,0.0794,0.0159,0.0317,0.0159,AMP
0,0.0185,0.0185,0.0185,0.1481,0.0185,0,0.0185,0,0.037,0.1852,0,0.1481,0.3333,0,0,0.0185,0,0,0,0,0.037,0,0,0,0,0,AMP
0.027,0.027,0,0.027,0,0.1351,0,0,0.0811,0.027,0.0541,0.027,0.027,0,0.027,0.1081,0.0541,0,0,0.0811,0.0541,0.0541,0.027,0,0.027,0.027,0.1081,AMP
0,0.0526,0,0,0,0.0526,0,0.0526,0,0.0526,0.0526,0.0526,0.0526,0.3684,0,0,0.0526,0,0,0.0526,0,0.0526,0.0526,0,0.0526,0,0,AMP
0.0204,0.0204,0.102,0.0204,0.0612,0.0408,0.1224,0.0204,0.0408,0.0204,0.0204,0.0408,0.0612,0.0408,0,0.0408,0,0.0204,0.102,0.0612,0.0408,0.0204,0,0.0204,0.0408,0.0204,0,AMP
0,0.0735,0.0441,0.0588,0.0882,0.0147,0.0147,0.0294,0.0294,0.1029,0.0588,0.0147,0.0882,0.1029,0.0147,0,0,0.0441,0.0147,0.0147,0.0147,0.0441,0.0147,0.0147,0.0294,0.0441,0.0294,AMP
0,0,0.0357,0.0357,0.0714,0.0357,0,0.0714,0,0.0357,0.0714,0.0357,0.0714,0.0714,0.1071,0.0357,0.0357,0.0714,0,0.0714,0,0.0357,0.0714,0,0.0357,0,0,AMP
0.0312,0.0312,0,0.0312,0.0938,0.0312,0.0312,0.0312,0,0.0312,0.0625,0.0312,0.0938,0.1562,0.0938,0.0312,0.0625,0,0,0.0312,0.0312,0,0.0938,0,0,0,0,AMP
0,0.0312,0,0.0312,0.0938,0.0312,0.0312,0.0312,0,0.0312,0.0625,0.0312,0.0938,0.1875,0.0938,0.0312,0.0625,0,0,0.0312,0.0312,0,0.0938,0,0,0,0,AMP
0,0,0.0652,0.0435,0.0217,0.0435,0,0.0435,0.0435,0.0217,0.0435,0.0217,0,0.1087,0.087,0.0217,0.0652,0.0435,0.0435,0.0435,0,0.0435,0.0652,0.0217,0.0652,0.0217,0.0217,AMP
0,0.0213,0.0638,0,0.0213,0.0638,0.0426,0.0426,0.0213,0.0851,0.0213,0.0426,0.0426,0.0851,0.0426,0,0.0851,0.0213,0,0.0426,0,0.1064,0.0638,0,0,0.0426,0.0426,AMP
0,0.0625,0.0312,0,0.0938,0.0312,0,0.0312,0,0.0625,0.0625,0,0.0625,0.0938,0.0938,0.0312,0,0.0938,0.0312,0,0,0.0625,0.0625,0,0,0.0938,0,AMP
0.0357,0.0536,0.0536,0,0.0714,0.0357,0.0179,0.0536,0,0.0357,0.0536,0,0.0357,0.0893,0.0714,0.0179,0.0179,0.0714,0.0536,0,0.0179,0.0536,0.0536,0,0.0357,0.0357,0.0357,AMP
0.1053,0.0526,0.0526,0,0.0526,0.1053,0.0526,0,0,0.0526,0,0,0.0526,0,0,0,0,0.1053,0.1053,0.0526,0,0,0,0,0.1053,0,0.1053,AMP
0,0.0577,0,0.0192,0.1154,0.0192,0.0192,0,0.0192,0.0577,0.0577,0.0192,0.1346,0.1731,0.0192,0,0.0385,0.0192,0,0.0385,0.0192,0,0.0385,0.0192,0.0385,0.0192,0.0577,AMP
0,0.0571,0,0.0143,0.1,0.0143,0.0286,0.0286,0.0429,0.0429,0.0429,0.0429,0.1,0.1286,0.0286,0,0.0286,0.0286,0.0143,0.0286,0.0429,0.0286,0.0286,0.0143,0.0571,0.0143,0.0429,AMP
0.027,0.1216,0.0135,0.1081,0.0946,0.027,0.0135,0.0135,0.0135,0.1216,0.0811,0.027,0.1081,0.0811,0,0,0.027,0.0135,0.0135,0.0135,0,0.027,0.0135,0.0135,0.0135,0.0135,0,AMP
0.0536,0.0714,0.0357,0.0893,0.0893,0.0357,0.0357,0,0.0179,0.0536,0.1071,0.0179,0.0893,0.1429,0,0,0.0179,0.0179,0.0357,0.0357,0,0,0.0179,0,0.0357,0,0,AMP
0.0294,0.0588,0.0882,0,0,0.0882,0.0294,0.0294,0.0588,0.1176,0,0,0,0,0,0.0588,0.0588,0.0294,0.0294,0.0294,0.0294,0.0882,0,0.0588,0,0.0588,0.0588,AMP
0.02,0.06,0.08,0.04,0.02,0.06,0.1,0.02,0.02,0.02,0.02,0.06,0.02,0,0.04,0.06,0.04,0.02,0.12,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0,AMP
0.0196,0.0392,0.098,0.0392,0.0392,0.0392,0.098,0.0196,0.0392,0.0196,0.0196,0.0588,0.0196,0,0.0392,0.0392,0.0392,0.0196,0.1176,0.0392,0.0196,0.0392,0.0196,0.0196,0.0392,0.0196,0,AMP
0,0.0488,0,0.0244,0.0488,0.0732,0.0244,0.0244,0,0.0244,0.0488,0.0488,0.0488,0.0976,0.0732,0.0244,0.0732,0.0488,0.0244,0.0488,0,0.0488,0.0732,0,0,0.0488,0.0244,AMP
0,0.0278,0.0278,0.0556,0.0417,0.0694,0.0139,0.0417,0.0139,0.0278,0.0972,0.0278,0.0556,0.0972,0.0417,0.0417,0.0833,0.0139,0.0278,0.0417,0.0139,0.0417,0.0417,0.0278,0.0278,0,0,AMP
0,0.069,0.0345,0,0.1379,0,0.069,0,0,0.0345,0.0345,0.0345,0.1034,0.3793,0,0,0,0,0.069,0.0345,0,0,0,0,0,0,0,AMP
0.0345,0.069,0,0.0345,0,0.069,0.0345,0,0.1034,0,0.0345,0.069,0,0,0,0.0345,0.0345,0.0345,0.069,0,0.1034,0.069,0,0.0345,0.1034,0.0345,0.0345,AMP
0,0.0488,0,0.0244,0.0488,0.0732,0.0244,0.0244,0,0.0488,0.0488,0.0488,0.0488,0.1707,0.0488,0.0244,0.0488,0.0488,0,0.0488,0,0.0488,0.0488,0,0,0.0488,0.0244,AMP
0.0455,0.0455,0,0.0455,0.0455,0.0909,0,0.0455,0,0.0455,0.0909,0,0.0455,0,0,0.0455,0.0455,0.0909,0,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0.0455,0,AMP
0,0.0588,0,0,0.1176,0.0588,0,0,0,0.0588,0.1176,0,0.1765,0.2941,0,0.0588,0,0,0,0.0588,0,0,0,0,0,0,0,AMP
0,0.0488,0,0.0244,0.0488,0.0732,0.0244,0.0244,0,0.0244,0.0488,0.0488,0.0488,0.1707,0.0488,0.0244,0.0488,0.0488,0.0244,0.0488,0,0.0488,0.0488,0,0,0.0488,0.0244,AMP
